,fight_url
3202,http://ufcstats.com/fight-details/60030b35e276d338
3203,http://ufcstats.com/fight-details/802eba82d2b6113e
3204,http://ufcstats.com/fight-details/2417f4130d707978
3205,http://ufcstats.com/fight-details/bf1a7590c455bc7b
3206,http://ufcstats.com/fight-details/8f9cfe0e283a6ccb
3207,http://ufcstats.com/fight-details/2f93de8b39ec4625
3208,http://ufcstats.com/fight-details/033d968f325842e7
3209,http://ufcstats.com/fight-details/2ff14dfede1d02dd
3210,http://ufcstats.com/fight-details/079308cc2efa2e5d
3211,http://ufcstats.com/fight-details/a2bd4c46f89f19ae
3212,http://ufcstats.com/fight-details/171af1114dbfc29d
3213,http://ufcstats.com/fight-details/55e9ea18b8a72b2e
3214,http://ufcstats.com/fight-details/e947baa4cad609d0
3215,http://ufcstats.com/fight-details/56a0f335ef05c825
3216,http://ufcstats.com/fight-details/e7859b4e70d4a9c1
3217,http://ufcstats.com/fight-details/1a637fbda4bdf575
3218,http://ufcstats.com/fight-details/03a200326e56d597
3219,http://ufcstats.com/fight-details/12eec1df1fd078a2
3220,http://ufcstats.com/fight-details/7228398a1ab12183
3221,http://ufcstats.com/fight-details/925f745c03ebd638
3222,http://ufcstats.com/fight-details/1e1a09bbedf7781d
3223,http://ufcstats.com/fight-details/9e47b2a66d0e9315
3224,http://ufcstats.com/fight-details/7a440fcd8048b091
3225,http://ufcstats.com/fight-details/07f9fc40f1e6aa87
3226,http://ufcstats.com/fight-details/4087bb7b3b1b9e24
3227,http://ufcstats.com/fight-details/a788042d4d0c50d4
3228,http://ufcstats.com/fight-details/22f52e3b614e0d8a
3229,http://ufcstats.com/fight-details/e8907b881151b79d
3230,http://ufcstats.com/fight-details/cbe954d004415b51
3231,http://ufcstats.com/fight-details/a3480aa7bdc63c11
3232,http://ufcstats.com/fight-details/fadb129e71d8fc22
3233,http://ufcstats.com/fight-details/db9f8144b50227f2
3234,http://ufcstats.com/fight-details/7826c23386a1e09a
3235,http://ufcstats.com/fight-details/208674403b0936d4
3236,http://ufcstats.com/fight-details/207f105716df54f9
3237,http://ufcstats.com/fight-details/49b05e23e3a2af13
3238,http://ufcstats.com/fight-details/cccb99dd4ec5c2d6
3239,http://ufcstats.com/fight-details/3d741cee0dffe165
3240,http://ufcstats.com/fight-details/73954f3895cac499
3241,http://ufcstats.com/fight-details/13c4251fb451f440
3242,http://ufcstats.com/fight-details/3e9f3ce3a01bb97f
3243,http://ufcstats.com/fight-details/2faa7b48b4d51cab
3244,http://ufcstats.com/fight-details/b1e7100c2ab1ab79
3245,http://ufcstats.com/fight-details/920b8aae22c04f13
3246,http://ufcstats.com/fight-details/0f0473dde4b873ca
3247,http://ufcstats.com/fight-details/681d77e5d5c0f0ee
3248,http://ufcstats.com/fight-details/3a7d76e3c0b503c3
3249,http://ufcstats.com/fight-details/c3d336f9aabc9fb6
3250,http://ufcstats.com/fight-details/7099374e91f9283b
3251,http://ufcstats.com/fight-details/06854105c3503075
3252,http://ufcstats.com/fight-details/2bfb60face19904d
3253,http://ufcstats.com/fight-details/ffd3e3d37cba32da
3254,http://ufcstats.com/fight-details/852223ee1a2d0a74
3255,http://ufcstats.com/fight-details/d1b2ce8ee57307c0
3256,http://ufcstats.com/fight-details/502d7cb01921170f
3257,http://ufcstats.com/fight-details/a90fde18a088f99b
3258,http://ufcstats.com/fight-details/432e57033ceecee0
3259,http://ufcstats.com/fight-details/2a44035824303dee
3260,http://ufcstats.com/fight-details/4cc9ef5e68009fd4
3261,http://ufcstats.com/fight-details/64542fe846b9aea9
3262,http://ufcstats.com/fight-details/06fab49a307ff3d2
3263,http://ufcstats.com/fight-details/20af0f55d226f320
3264,http://ufcstats.com/fight-details/7e25199be406dd7b
3265,http://ufcstats.com/fight-details/5e07077e84fc45cd
3266,http://ufcstats.com/fight-details/2d13778322a8af82
3267,http://ufcstats.com/fight-details/88933cf1edd83034
3268,http://ufcstats.com/fight-details/2d1f8ee74824f983
3269,http://ufcstats.com/fight-details/4e981b587c1012dd
3270,http://ufcstats.com/fight-details/17bb1e62772ac5af
3271,http://ufcstats.com/fight-details/4664432c0d592411
3272,http://ufcstats.com/fight-details/1cad3dc6d7eccdfb
3273,http://ufcstats.com/fight-details/da26301ae3e7a9b1
3274,http://ufcstats.com/fight-details/ca16e203eb2bde60
3275,http://ufcstats.com/fight-details/699a70c8fb3c0273
3276,http://ufcstats.com/fight-details/5ed0027812582ad9
3277,http://ufcstats.com/fight-details/5563d6de0b4c4d65
3278,http://ufcstats.com/fight-details/562d3261ca7bdf01
3279,http://ufcstats.com/fight-details/24ac3d1bee1610ef
3280,http://ufcstats.com/fight-details/63e21ff20866b8fb
3281,http://ufcstats.com/fight-details/6c62796d9b7e94a0
3282,http://ufcstats.com/fight-details/23692b9936363da3
3283,http://ufcstats.com/fight-details/75a88258eb967e0c
3284,http://ufcstats.com/fight-details/79c2461046e17eba
3285,http://ufcstats.com/fight-details/64eb4ae171613218
3286,http://ufcstats.com/fight-details/6bcea00473e43a59
3287,http://ufcstats.com/fight-details/3e3db8c37096c260
3288,http://ufcstats.com/fight-details/b1b82605646eb850
3289,http://ufcstats.com/fight-details/72656e864ca1c972
3290,http://ufcstats.com/fight-details/65f4d4f44e6e73f7
3291,http://ufcstats.com/fight-details/fceab09944a65840
3292,http://ufcstats.com/fight-details/fc45644c62643c71
3293,http://ufcstats.com/fight-details/9c0721bd410e7a0e
3294,http://ufcstats.com/fight-details/a49706a6edb0c5c3
3295,http://ufcstats.com/fight-details/ef3c1a2ac6510d26
3296,http://ufcstats.com/fight-details/5ff0c4c6006f0873
3297,http://ufcstats.com/fight-details/1e797ccd275a98d0
3298,http://ufcstats.com/fight-details/36d9d7e331e6b589
3299,http://ufcstats.com/fight-details/26cd506de4221057
3300,http://ufcstats.com/fight-details/c2a36e996bba3a4a
3301,http://ufcstats.com/fight-details/b516beb27416e492
3302,http://ufcstats.com/fight-details/7690e946d9d81f51
3303,http://ufcstats.com/fight-details/de2dad48d95305d7
3304,http://ufcstats.com/fight-details/a4398b9257a93d78
3305,http://ufcstats.com/fight-details/3dd55cca2358a511
3306,http://ufcstats.com/fight-details/284e05afc9479620
3307,http://ufcstats.com/fight-details/61c9bbeb2806534b
3308,http://ufcstats.com/fight-details/246f38c7855a6400
3309,http://ufcstats.com/fight-details/72d2ab073f4120a4
3310,http://ufcstats.com/fight-details/033e4538b9014f91
3311,http://ufcstats.com/fight-details/36c2ce10809f17b3
3312,http://ufcstats.com/fight-details/2798c746fe93502a
3313,http://ufcstats.com/fight-details/7580c93fec606442
3314,http://ufcstats.com/fight-details/ebb9eeac1faf73ed
3315,http://ufcstats.com/fight-details/e79e3ee088b76d46
3316,http://ufcstats.com/fight-details/972b0643185b2570
3317,http://ufcstats.com/fight-details/6f19f24780c4f23f
3318,http://ufcstats.com/fight-details/80faf0c138d20999
3319,http://ufcstats.com/fight-details/1520290d28b75b53
3320,http://ufcstats.com/fight-details/fd4d5685c2e207b5
3321,http://ufcstats.com/fight-details/c9733393385105cb
3322,http://ufcstats.com/fight-details/839c8cd7b1a32c7c
3323,http://ufcstats.com/fight-details/1c980547431ddcef
3324,http://ufcstats.com/fight-details/98e21492b6bc15d3
3325,http://ufcstats.com/fight-details/603b0b1fa3ab8f20
3326,http://ufcstats.com/fight-details/7ba4a04673307cc9
3327,http://ufcstats.com/fight-details/e8c16b26a4bfe163
3328,http://ufcstats.com/fight-details/ae0b5ab5bc4bb6a7
3329,http://ufcstats.com/fight-details/8452ff5ae6316931
3330,http://ufcstats.com/fight-details/1748b2b5aabe23a5
3331,http://ufcstats.com/fight-details/7cfb05c08ec91525
3332,http://ufcstats.com/fight-details/bd83e4a6f216230f
3333,http://ufcstats.com/fight-details/c303b8a07d0d06d2
3334,http://ufcstats.com/fight-details/788c4bbf925cdf40
3335,http://ufcstats.com/fight-details/351532f2fe6804d1
3336,http://ufcstats.com/fight-details/c7765a3255701267
3337,http://ufcstats.com/fight-details/735ed861dee80d25
3338,http://ufcstats.com/fight-details/56fbc2a376569c13
3339,http://ufcstats.com/fight-details/20f0129fc4861674
3340,http://ufcstats.com/fight-details/e8f6232d12d52b58
3341,http://ufcstats.com/fight-details/954362efa4564d60
3342,http://ufcstats.com/fight-details/53fe9da9fb8d4f88
3343,http://ufcstats.com/fight-details/b2867869d4eb98ce
3344,http://ufcstats.com/fight-details/bb9c60bc6924f373
3345,http://ufcstats.com/fight-details/01be9ab42f1fd8e6
3346,http://ufcstats.com/fight-details/a57b9c636ac198be
3347,http://ufcstats.com/fight-details/7cde85d46dc0bebe
3348,http://ufcstats.com/fight-details/0067048aaa2aa2da
3349,http://ufcstats.com/fight-details/2c417643d6de6f04
3350,http://ufcstats.com/fight-details/2d323659e430bc92
3351,http://ufcstats.com/fight-details/d0ee52e17db605ab
3352,http://ufcstats.com/fight-details/e5cf527ed3963a0e
3353,http://ufcstats.com/fight-details/4de8b5898e1a23c8
3354,http://ufcstats.com/fight-details/fe1130f34dea28d8
3355,http://ufcstats.com/fight-details/63e4cd10ed47f1a8
3356,http://ufcstats.com/fight-details/db209b782f35e0e6
3357,http://ufcstats.com/fight-details/efa3f3c8945cad0a
3358,http://ufcstats.com/fight-details/852442b380088fa5
3359,http://ufcstats.com/fight-details/5df4632f6238e612
3360,http://ufcstats.com/fight-details/2573a9a722f238f4
3361,http://ufcstats.com/fight-details/6989466d287b4a57
3362,http://ufcstats.com/fight-details/a0e4f43827aa81c4
3363,http://ufcstats.com/fight-details/03ba4f9ba7c934ad
3364,http://ufcstats.com/fight-details/49d8fc8e4aee9b51
3365,http://ufcstats.com/fight-details/99dc6aa635a9cf98
3366,http://ufcstats.com/fight-details/677910683d0fd88b
3367,http://ufcstats.com/fight-details/1f63949591ad61bd
3368,http://ufcstats.com/fight-details/1258b6f1cb5eed64
3369,http://ufcstats.com/fight-details/23124e6f3e7aa37d
3370,http://ufcstats.com/fight-details/17dc833cda860933
3371,http://ufcstats.com/fight-details/2e23e7ab6217c034
3372,http://ufcstats.com/fight-details/35cdd5e50d30f26e
3373,http://ufcstats.com/fight-details/fe6b45e7210bfa8e
3374,http://ufcstats.com/fight-details/f9e672ec431fed3f
3375,http://ufcstats.com/fight-details/5da651d5867cbdfe
3376,http://ufcstats.com/fight-details/f29ba17d818d4fac
3377,http://ufcstats.com/fight-details/55b3724a98c0469c
3378,http://ufcstats.com/fight-details/1e603e6aa6d1a750
3379,http://ufcstats.com/fight-details/ab3820fa9944bd22
3380,http://ufcstats.com/fight-details/0836a9bdd8942bb3
3381,http://ufcstats.com/fight-details/611ccad0fc46ba51
3382,http://ufcstats.com/fight-details/85a58685504c63b4
3383,http://ufcstats.com/fight-details/b2457e9da89967e2
3384,http://ufcstats.com/fight-details/f3a970c83d8de1db
3385,http://ufcstats.com/fight-details/c805552171b20b68
3386,http://ufcstats.com/fight-details/f6d6b660e1578744
3387,http://ufcstats.com/fight-details/e554e9910cb83d49
3388,http://ufcstats.com/fight-details/c8998aa536614a5a
3389,http://ufcstats.com/fight-details/4e7c06f8b2b8c24b
3390,http://ufcstats.com/fight-details/a822be2a017f329e
3391,http://ufcstats.com/fight-details/c1bc2a42652f685c
3392,http://ufcstats.com/fight-details/3c06557ddd86f8e8
3393,http://ufcstats.com/fight-details/0dff8509f6a861f1
3394,http://ufcstats.com/fight-details/b0271fa12935bf88
3395,http://ufcstats.com/fight-details/9fc7fcbdb6587265
3396,http://ufcstats.com/fight-details/02a183fa803a33fe
3397,http://ufcstats.com/fight-details/635ee9448fe2ddaf
3398,http://ufcstats.com/fight-details/5c30f6535a08d598
3399,http://ufcstats.com/fight-details/bdcb43bf1daa790b
3400,http://ufcstats.com/fight-details/8c5785de472dd9b2
3401,http://ufcstats.com/fight-details/14a59abb3160ddaa
3402,http://ufcstats.com/fight-details/e7081f3a0a982f9d
3403,http://ufcstats.com/fight-details/de17a01ce8a0c654
3404,http://ufcstats.com/fight-details/94371d1af8aab471
3405,http://ufcstats.com/fight-details/8fd355e482806ca7
3406,http://ufcstats.com/fight-details/2f91307892d163ce
3407,http://ufcstats.com/fight-details/1117f90ee81e0bbf
3408,http://ufcstats.com/fight-details/e7318f41bce58b8c
3409,http://ufcstats.com/fight-details/a6245f48fc60bc6a
3410,http://ufcstats.com/fight-details/f966ed41316504b9
3411,http://ufcstats.com/fight-details/5da7d95051699adb
3412,http://ufcstats.com/fight-details/f560035058bdb18b
3413,http://ufcstats.com/fight-details/9cba1f0cdf10a8e5
3414,http://ufcstats.com/fight-details/27c34f7a7e1c4d67
3415,http://ufcstats.com/fight-details/f206143bb9347444
3416,http://ufcstats.com/fight-details/2e8058fb2344ae3f
3417,http://ufcstats.com/fight-details/c576e311ea337a32
3418,http://ufcstats.com/fight-details/6445b14dbd24ac25
3419,http://ufcstats.com/fight-details/629655f9b898810d
3420,http://ufcstats.com/fight-details/46cfb41b00cb5ad8
3421,http://ufcstats.com/fight-details/0dab467898de22c6
3422,http://ufcstats.com/fight-details/12bf24fa110513d0
3423,http://ufcstats.com/fight-details/2c8d1f5bb73a812b
3424,http://ufcstats.com/fight-details/7d26a6b4b6845e1b
3425,http://ufcstats.com/fight-details/9afda67fdb4d7c07
3426,http://ufcstats.com/fight-details/cbf36e02c68e7719
3427,http://ufcstats.com/fight-details/4eae10815ebe78e3
3428,http://ufcstats.com/fight-details/47cabf79c3340581
3429,http://ufcstats.com/fight-details/f3fb4be38377e1e9
3430,http://ufcstats.com/fight-details/612333aaff795989
3431,http://ufcstats.com/fight-details/bfcabf1ab823942f
3432,http://ufcstats.com/fight-details/7962611f2adbacc0
3433,http://ufcstats.com/fight-details/a4759c52378f9d1a
3434,http://ufcstats.com/fight-details/1f65f03f1225e061
3435,http://ufcstats.com/fight-details/70e49c90d012de66
3436,http://ufcstats.com/fight-details/2977a9b5c30d89c1
3437,http://ufcstats.com/fight-details/eb13a9d04dca676e
3438,http://ufcstats.com/fight-details/2bb2a2652fe38809
3439,http://ufcstats.com/fight-details/ee532a38a0b93127
3440,http://ufcstats.com/fight-details/25a28456f684503e
3441,http://ufcstats.com/fight-details/933660cfab154f1a
3442,http://ufcstats.com/fight-details/de65739f00350c58
3443,http://ufcstats.com/fight-details/b72c19b80fb47ba4
3444,http://ufcstats.com/fight-details/f3ebce624bb154ae
3445,http://ufcstats.com/fight-details/db747a157e1f264b
3446,http://ufcstats.com/fight-details/7767149280471f2a
3447,http://ufcstats.com/fight-details/594ce25b9e16c7ba
3448,http://ufcstats.com/fight-details/5fe5c8cb69d8825e
3449,http://ufcstats.com/fight-details/a84d032d7d217427
3450,http://ufcstats.com/fight-details/2d7ead5ad0952423
3451,http://ufcstats.com/fight-details/357ba2f1da89031b
3452,http://ufcstats.com/fight-details/753004dcc9c53eb6
3453,http://ufcstats.com/fight-details/8d7ea177efadc718
3454,http://ufcstats.com/fight-details/dbc35626d0f0576b
3455,http://ufcstats.com/fight-details/b97d2f97d109cfc8
3456,http://ufcstats.com/fight-details/6ff8fff0fe2a3cd9
3457,http://ufcstats.com/fight-details/410e3163827d6d3b
3458,http://ufcstats.com/fight-details/6eee347f75f223f0
3459,http://ufcstats.com/fight-details/6597b770486021b8
3460,http://ufcstats.com/fight-details/d02ac0447fb2a7a0
3461,http://ufcstats.com/fight-details/5eb07bffdc8b7acf
3462,http://ufcstats.com/fight-details/0c2a634606639d71
3463,http://ufcstats.com/fight-details/09f9849d363433a7
3464,http://ufcstats.com/fight-details/c16454a3205506c6
3465,http://ufcstats.com/fight-details/bd0497a410822291
3466,http://ufcstats.com/fight-details/f9109d1e7c4ff9aa
3467,http://ufcstats.com/fight-details/a104c62f69ce47de
3468,http://ufcstats.com/fight-details/16216dcec4a48768
3469,http://ufcstats.com/fight-details/4041e280dc113323
3470,http://ufcstats.com/fight-details/c16b1dc7577fc31c
3471,http://ufcstats.com/fight-details/c556a9d615f11483
3472,http://ufcstats.com/fight-details/e64310b89b54db3f
3473,http://ufcstats.com/fight-details/ab27a211bcb9550b
3474,http://ufcstats.com/fight-details/f132535656f28648
3475,http://ufcstats.com/fight-details/5d7c91acbcddda2f
3476,http://ufcstats.com/fight-details/0ecbb881c74a63f5
3477,http://ufcstats.com/fight-details/3618e0e165190576
3478,http://ufcstats.com/fight-details/0b1af005a5f25561
3479,http://ufcstats.com/fight-details/042fee3d05e105fa
3480,http://ufcstats.com/fight-details/5b6405eeb6757637
3481,http://ufcstats.com/fight-details/2133f8798f089140
3482,http://ufcstats.com/fight-details/e886e22d31bc96c1
3483,http://ufcstats.com/fight-details/47bdfab3cdcdddfd
3484,http://ufcstats.com/fight-details/2baa02e0df86b566
3485,http://ufcstats.com/fight-details/edcb573f1462846e
3486,http://ufcstats.com/fight-details/2f6b63e8ec62e3ca
3487,http://ufcstats.com/fight-details/c3e3d5ef06a45616
3488,http://ufcstats.com/fight-details/f9a59f7c67fbce01
3489,http://ufcstats.com/fight-details/164eb9071caf3fe8
3490,http://ufcstats.com/fight-details/1789d630e31e9c77
3491,http://ufcstats.com/fight-details/002c1562708ac307
3492,http://ufcstats.com/fight-details/ee0075e188e87e86
3493,http://ufcstats.com/fight-details/4ead27d52c14697a
3494,http://ufcstats.com/fight-details/11d2b546c8533c0f
3495,http://ufcstats.com/fight-details/8d98ccae1057815e
3496,http://ufcstats.com/fight-details/b56fd6eb7d0b6083
3497,http://ufcstats.com/fight-details/f8cceeabeb2afd4d
3498,http://ufcstats.com/fight-details/2d14f73c374f2875
3499,http://ufcstats.com/fight-details/3ee1a3216cf66b95
3500,http://ufcstats.com/fight-details/107079f548338ac3
3501,http://ufcstats.com/fight-details/4ceadad9c2dd0a87
3502,http://ufcstats.com/fight-details/7d947be4c15ebe36
3503,http://ufcstats.com/fight-details/289004336bd71d34
3504,http://ufcstats.com/fight-details/8ea70cfd5d3aa5ee
3505,http://ufcstats.com/fight-details/9a8fedc4fa968bbd
3506,http://ufcstats.com/fight-details/23e96ddeb14b5936
3507,http://ufcstats.com/fight-details/687b9b2c11667531
3508,http://ufcstats.com/fight-details/2b6c2cdccb2cc659
3509,http://ufcstats.com/fight-details/d6e4d0d62a96a948
3510,http://ufcstats.com/fight-details/e332aec001b34f50
3511,http://ufcstats.com/fight-details/9a1d57966d8a17a4
3512,http://ufcstats.com/fight-details/9b10db4499b211b7
3513,http://ufcstats.com/fight-details/484cf23d5110ca04
3514,http://ufcstats.com/fight-details/5b0cc074c657ebd4
3515,http://ufcstats.com/fight-details/553a788a44b8e794
3516,http://ufcstats.com/fight-details/23861a2085ea34a3
3517,http://ufcstats.com/fight-details/c3455ba522bb37eb
3518,http://ufcstats.com/fight-details/e4fcad8261083dbf
3519,http://ufcstats.com/fight-details/82f00e723ed5f6ea
3520,http://ufcstats.com/fight-details/a9660625bab5d4a3
3521,http://ufcstats.com/fight-details/e446c5e4a8b8d189
3522,http://ufcstats.com/fight-details/4e3ccffe18641d9c
3523,http://ufcstats.com/fight-details/f5445d367e7dbb2b
3524,http://ufcstats.com/fight-details/9d1722fb8b83a92a
3525,http://ufcstats.com/fight-details/220aa11288e919c6
3526,http://ufcstats.com/fight-details/f8c9a597f719d75c
3527,http://ufcstats.com/fight-details/3808db1e982cb103
3528,http://ufcstats.com/fight-details/7fe2f0213d641540
3529,http://ufcstats.com/fight-details/73f72edb86c82eef
3530,http://ufcstats.com/fight-details/b36362f5db72abee
3531,http://ufcstats.com/fight-details/70e0e57a6755e31e
3532,http://ufcstats.com/fight-details/a283975bf9355757
3533,http://ufcstats.com/fight-details/3a5b53d1123d9f7e
3534,http://ufcstats.com/fight-details/1a6e7e7c98886198
3535,http://ufcstats.com/fight-details/273f9520d75f3dac
3536,http://ufcstats.com/fight-details/0dd560fbcae2244f
3537,http://ufcstats.com/fight-details/3e6b5cb3c37bef3b
3538,http://ufcstats.com/fight-details/3406cf3e28e30d1b
3539,http://ufcstats.com/fight-details/2e8d68b14dde981e
3540,http://ufcstats.com/fight-details/f0b117394e52996b
3541,http://ufcstats.com/fight-details/3427667c1a265fe5
3542,http://ufcstats.com/fight-details/a7aac5f6b470ddaa
3543,http://ufcstats.com/fight-details/01c67a3990800dc3
3544,http://ufcstats.com/fight-details/e532ef88b8cb26d2
3545,http://ufcstats.com/fight-details/d2519c169f3039ee
3546,http://ufcstats.com/fight-details/20d732758337f0a5
3547,http://ufcstats.com/fight-details/a2e1e35e4e84e08d
3548,http://ufcstats.com/fight-details/8c47c4b9503dd5b4
3549,http://ufcstats.com/fight-details/beed8bc1f800de8f
3550,http://ufcstats.com/fight-details/f524520a7fe0a8b8
3551,http://ufcstats.com/fight-details/a523ac02533f8b4d
3552,http://ufcstats.com/fight-details/f7fac3df5c6dc91f
3553,http://ufcstats.com/fight-details/ceac6997d22f2f3b
3554,http://ufcstats.com/fight-details/981e2f5a8e46a1f1
3555,http://ufcstats.com/fight-details/eae8d2c30c0bb499
3556,http://ufcstats.com/fight-details/671048cd1933855a
3557,http://ufcstats.com/fight-details/98cea844501261a9
3558,http://ufcstats.com/fight-details/fcb3e9f89987d519
3559,http://ufcstats.com/fight-details/995f0dcdcd5fe43c
3560,http://ufcstats.com/fight-details/283c0b3b7e425252
3561,http://ufcstats.com/fight-details/a5827bfce19e63ea
3562,http://ufcstats.com/fight-details/5464d7ccb4177464
3563,http://ufcstats.com/fight-details/8e87b33bea7c5da9
3564,http://ufcstats.com/fight-details/8f120352072bd5ed
3565,http://ufcstats.com/fight-details/cdf58f62e289efec
3566,http://ufcstats.com/fight-details/ba38b96f39db78c0
3567,http://ufcstats.com/fight-details/d4d4aded862ace46
3568,http://ufcstats.com/fight-details/427a10db0406cfba
3569,http://ufcstats.com/fight-details/2d050cb1f7d8789a
3570,http://ufcstats.com/fight-details/56b57d076f874eb0
3571,http://ufcstats.com/fight-details/99170b2f2496e479
3572,http://ufcstats.com/fight-details/639013929b61e834
3573,http://ufcstats.com/fight-details/a5f39e8ff1398269
3574,http://ufcstats.com/fight-details/364ed6aecfc8d16d
3575,http://ufcstats.com/fight-details/0175c0d2a98576f1
3576,http://ufcstats.com/fight-details/8f979d206eaec468
3577,http://ufcstats.com/fight-details/543dca66a449d9d5
3578,http://ufcstats.com/fight-details/742fcd610f344810
3579,http://ufcstats.com/fight-details/73f55778c5c55c2f
3580,http://ufcstats.com/fight-details/b5be58e7fa1e7439
3581,http://ufcstats.com/fight-details/0b3c3d363c82835f
3582,http://ufcstats.com/fight-details/6242126d8d06a7ca
3583,http://ufcstats.com/fight-details/406154260435c65a
3584,http://ufcstats.com/fight-details/4911fcfb1b28faa5
3585,http://ufcstats.com/fight-details/54845ec0646a9bee
3586,http://ufcstats.com/fight-details/443791a8c6790cf0
3587,http://ufcstats.com/fight-details/e38d7761a92e1bf9
3588,http://ufcstats.com/fight-details/0fea1cff62e26b46
3589,http://ufcstats.com/fight-details/82448697e7a44028
3590,http://ufcstats.com/fight-details/57ab45aa1ebd087e
3591,http://ufcstats.com/fight-details/c53a5dca56870ea5
3592,http://ufcstats.com/fight-details/3fa2e753afa0bdbb
3593,http://ufcstats.com/fight-details/36d4e8f650539bf0
3594,http://ufcstats.com/fight-details/2ebe2ae9b4812f0a
3595,http://ufcstats.com/fight-details/654127f5b9140be2
3596,http://ufcstats.com/fight-details/b1a033020bd6d3f3
3597,http://ufcstats.com/fight-details/29657325bfc1d590
3598,http://ufcstats.com/fight-details/9988ff4d4197663b
3599,http://ufcstats.com/fight-details/ab0d6346b7938a7f
3600,http://ufcstats.com/fight-details/36630b8c820db52b
3601,http://ufcstats.com/fight-details/faaa7340f4ede814
3602,http://ufcstats.com/fight-details/41727d51af72b1d5
3603,http://ufcstats.com/fight-details/1a8b815679bc89b8
3604,http://ufcstats.com/fight-details/dc28c6e66f333d2a
3605,http://ufcstats.com/fight-details/328ae84bf2af537e
3606,http://ufcstats.com/fight-details/aa11f2375ee2118f
3607,http://ufcstats.com/fight-details/ffbc12e4f821ec68
3608,http://ufcstats.com/fight-details/dadde3eb4e5f43b4
3609,http://ufcstats.com/fight-details/d0e084b6345c5af0
3610,http://ufcstats.com/fight-details/b96e1222eb1a0faf
3611,http://ufcstats.com/fight-details/cfefbf79340d3346
3612,http://ufcstats.com/fight-details/420114bb94080b3c
3613,http://ufcstats.com/fight-details/ea60fdcfd423a15e
3614,http://ufcstats.com/fight-details/01d4d1d8bcb014cf
3615,http://ufcstats.com/fight-details/8619c3cde7dd4e15
3616,http://ufcstats.com/fight-details/496a169f4c9becec
3617,http://ufcstats.com/fight-details/816119e4d9d983b1
3618,http://ufcstats.com/fight-details/4c9047d1c1bc1e29
3619,http://ufcstats.com/fight-details/a3b37f8ea171b962
3620,http://ufcstats.com/fight-details/651bdd9e17a58c5d
3621,http://ufcstats.com/fight-details/a851348faa460c2d
3622,http://ufcstats.com/fight-details/fe936088ec4dcb0d
3623,http://ufcstats.com/fight-details/b9be2e52d02886e2
3624,http://ufcstats.com/fight-details/b705fb146638d859
3625,http://ufcstats.com/fight-details/c145e4b6206d4c18
3626,http://ufcstats.com/fight-details/b51163f358495b41
3627,http://ufcstats.com/fight-details/131732f248cd2829
3628,http://ufcstats.com/fight-details/bc9dd73e0a982c08
3629,http://ufcstats.com/fight-details/7a91b26b3e231fff
3630,http://ufcstats.com/fight-details/7fda79ba69b06c0b
3631,http://ufcstats.com/fight-details/77d82e8a220053ea
3632,http://ufcstats.com/fight-details/ca8e482388e7ac82
3633,http://ufcstats.com/fight-details/6fdcd1caa0e9d239
3634,http://ufcstats.com/fight-details/6a7f68feb5c0755d
3635,http://ufcstats.com/fight-details/97ad3419f2029ba1
3636,http://ufcstats.com/fight-details/80cb366cd1e54aec
3637,http://ufcstats.com/fight-details/df7cf7ef41eccbe6
3638,http://ufcstats.com/fight-details/3f1d1bd33a296f26
3639,http://ufcstats.com/fight-details/ea0f7fe570c1533f
3640,http://ufcstats.com/fight-details/e53c8a20819f9be6
3641,http://ufcstats.com/fight-details/0f3e6876516edeaf
3642,http://ufcstats.com/fight-details/8d6392d59e1ca099
3643,http://ufcstats.com/fight-details/55139052f4641670
3644,http://ufcstats.com/fight-details/7e3609b672c7ecf9
3645,http://ufcstats.com/fight-details/eea06604a47ea9a8
3646,http://ufcstats.com/fight-details/fac335e6aeff29f5
3647,http://ufcstats.com/fight-details/bbb810f50d60b31a
3648,http://ufcstats.com/fight-details/3b8b70b448b0c604
3649,http://ufcstats.com/fight-details/94608c62dd497366
3650,http://ufcstats.com/fight-details/c2f70bd2fc1bac73
3651,http://ufcstats.com/fight-details/1143d37503a9527d
3652,http://ufcstats.com/fight-details/6f3e189c393c0e09
3653,http://ufcstats.com/fight-details/3ff7d02ef633ee22
3654,http://ufcstats.com/fight-details/07d1d120dab41893
3655,http://ufcstats.com/fight-details/74edd53297a084b9
3656,http://ufcstats.com/fight-details/221cb15141299346
3657,http://ufcstats.com/fight-details/4b69545737f1902a
3658,http://ufcstats.com/fight-details/ab8722d48a5a447e
3659,http://ufcstats.com/fight-details/e2bb4b8ce5ada2a8
3660,http://ufcstats.com/fight-details/181429d8227794cb
3661,http://ufcstats.com/fight-details/eb82e95ab678f8bc
3662,http://ufcstats.com/fight-details/f7bd56e197bab2a6
3663,http://ufcstats.com/fight-details/2a17686c6b5f334e
3664,http://ufcstats.com/fight-details/315968a74789600a
3665,http://ufcstats.com/fight-details/a060b6b0dfe275b7
3666,http://ufcstats.com/fight-details/39be68189f2d5074
3667,http://ufcstats.com/fight-details/5e4f358e0bcc2f15
3668,http://ufcstats.com/fight-details/11706648d34ff3e8
3669,http://ufcstats.com/fight-details/b1fd21231f0604e1
3670,http://ufcstats.com/fight-details/f1a9c3187855155c
3671,http://ufcstats.com/fight-details/a6e494c82d136172
3672,http://ufcstats.com/fight-details/49c0071ae52fc83a
